"","site","parameter","date","year","month","day","hour","aqi","unit","duration","qc_name","aqi_categ"
"24692","Hanoi","PM2.5 - Principal","2017-10-25T20:00:00Z",2017,10,25,20,197,"UG/M3","1 Hr","Valid","Unhealthy"
"24693","Hanoi","PM2.5 - Principal","2017-10-25T21:00:00Z",2017,10,25,21,190,"UG/M3","1 Hr","Valid","Unhealthy"
"24694","Hanoi","PM2.5 - Principal","2017-10-25T22:00:00Z",2017,10,25,22,188,"UG/M3","1 Hr","Valid","Unhealthy"
"24695","Hanoi","PM2.5 - Principal","2017-10-25T23:00:00Z",2017,10,25,23,172,"UG/M3","1 Hr","Valid","Unhealthy"
"24696","Hanoi","PM2.5 - Principal","2017-10-26T00:00:00Z",2017,10,26,0,168,"UG/M3","1 Hr","Valid","Unhealthy"
"24697","Hanoi","PM2.5 - Principal","2017-10-26T01:00:00Z",2017,10,26,1,166,"UG/M3","1 Hr","Valid","Unhealthy"
"24698","Hanoi","PM2.5 - Principal","2017-10-26T02:00:00Z",2017,10,26,2,165,"UG/M3","1 Hr","Valid","Unhealthy"
"24699","Hanoi","PM2.5 - Principal","2017-10-26T03:00:00Z",2017,10,26,3,165,"UG/M3","1 Hr","Valid","Unhealthy"
"24700","Hanoi","PM2.5 - Principal","2017-10-26T04:00:00Z",2017,10,26,4,165,"UG/M3","1 Hr","Valid","Unhealthy"
"24701","Hanoi","PM2.5 - Principal","2017-10-26T05:00:00Z",2017,10,26,5,176,"UG/M3","1 Hr","Valid","Unhealthy"
"24702","Hanoi","PM2.5 - Principal","2017-10-26T06:00:00Z",2017,10,26,6,188,"UG/M3","1 Hr","Valid","Unhealthy"
"24703","Hanoi","PM2.5 - Principal","2017-10-26T07:00:00Z",2017,10,26,7,220,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24704","Hanoi","PM2.5 - Principal","2017-10-26T08:00:00Z",2017,10,26,8,240,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24705","Hanoi","PM2.5 - Principal","2017-10-26T09:00:00Z",2017,10,26,9,225,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24706","Hanoi","PM2.5 - Principal","2017-10-26T10:00:00Z",2017,10,26,10,224,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24707","Hanoi","PM2.5 - Principal","2017-10-26T11:00:00Z",2017,10,26,11,222,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24708","Hanoi","PM2.5 - Principal","2017-10-26T12:00:00Z",2017,10,26,12,208,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24709","Hanoi","PM2.5 - Principal","2017-10-26T13:00:00Z",2017,10,26,13,196,"UG/M3","1 Hr","Valid","Unhealthy"
"24710","Hanoi","PM2.5 - Principal","2017-10-26T14:00:00Z",2017,10,26,14,188,"UG/M3","1 Hr","Valid","Unhealthy"
"24711","Hanoi","PM2.5 - Principal","2017-10-26T15:00:00Z",2017,10,26,15,185,"UG/M3","1 Hr","Valid","Unhealthy"
"24712","Hanoi","PM2.5 - Principal","2017-10-26T16:00:00Z",2017,10,26,16,182,"UG/M3","1 Hr","Valid","Unhealthy"
"24713","Hanoi","PM2.5 - Principal","2017-10-26T17:00:00Z",2017,10,26,17,184,"UG/M3","1 Hr","Valid","Unhealthy"
"24714","Hanoi","PM2.5 - Principal","2017-10-26T18:00:00Z",2017,10,26,18,185,"UG/M3","1 Hr","Valid","Unhealthy"
"24715","Hanoi","PM2.5 - Principal","2017-10-26T19:00:00Z",2017,10,26,19,187,"UG/M3","1 Hr","Valid","Unhealthy"
"24716","Hanoi","PM2.5 - Principal","2017-10-26T20:00:00Z",2017,10,26,20,191,"UG/M3","1 Hr","Valid","Unhealthy"
"24717","Hanoi","PM2.5 - Principal","2017-10-26T21:00:00Z",2017,10,26,21,196,"UG/M3","1 Hr","Valid","Unhealthy"
"24718","Hanoi","PM2.5 - Principal","2017-10-26T22:00:00Z",2017,10,26,22,199,"UG/M3","1 Hr","Valid","Unhealthy"
"24719","Hanoi","PM2.5 - Principal","2017-10-26T23:00:00Z",2017,10,26,23,202,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24720","Hanoi","PM2.5 - Principal","2017-10-27T00:00:00Z",2017,10,27,0,201,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24721","Hanoi","PM2.5 - Principal","2017-10-27T01:00:00Z",2017,10,27,1,201,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24722","Hanoi","PM2.5 - Principal","2017-10-27T02:00:00Z",2017,10,27,2,199,"UG/M3","1 Hr","Valid","Unhealthy"
"24723","Hanoi","PM2.5 - Principal","2017-10-27T03:00:00Z",2017,10,27,3,197,"UG/M3","1 Hr","Valid","Unhealthy"
"24724","Hanoi","PM2.5 - Principal","2017-10-27T04:00:00Z",2017,10,27,4,196,"UG/M3","1 Hr","Valid","Unhealthy"
"24725","Hanoi","PM2.5 - Principal","2017-10-27T05:00:00Z",2017,10,27,5,192,"UG/M3","1 Hr","Valid","Unhealthy"
"24726","Hanoi","PM2.5 - Principal","2017-10-27T06:00:00Z",2017,10,27,6,192,"UG/M3","1 Hr","Valid","Unhealthy"
"24727","Hanoi","PM2.5 - Principal","2017-10-27T07:00:00Z",2017,10,27,7,192,"UG/M3","1 Hr","Valid","Unhealthy"
"24728","Hanoi","PM2.5 - Principal","2017-10-27T08:00:00Z",2017,10,27,8,191,"UG/M3","1 Hr","Valid","Unhealthy"
"24729","Hanoi","PM2.5 - Principal","2017-10-27T09:00:00Z",2017,10,27,9,188,"UG/M3","1 Hr","Valid","Unhealthy"
"24730","Hanoi","PM2.5 - Principal","2017-10-27T10:00:00Z",2017,10,27,10,190,"UG/M3","1 Hr","Valid","Unhealthy"
"24731","Hanoi","PM2.5 - Principal","2017-10-27T11:00:00Z",2017,10,27,11,189,"UG/M3","1 Hr","Valid","Unhealthy"
"24732","Hanoi","PM2.5 - Principal","2017-10-27T12:00:00Z",2017,10,27,12,181,"UG/M3","1 Hr","Valid","Unhealthy"
"24733","Hanoi","PM2.5 - Principal","2017-10-27T13:00:00Z",2017,10,27,13,177,"UG/M3","1 Hr","Valid","Unhealthy"
"24734","Hanoi","PM2.5 - Principal","2017-10-27T14:00:00Z",2017,10,27,14,170,"UG/M3","1 Hr","Valid","Unhealthy"
"24735","Hanoi","PM2.5 - Principal","2017-10-27T15:00:00Z",2017,10,27,15,168,"UG/M3","1 Hr","Valid","Unhealthy"
"24736","Hanoi","PM2.5 - Principal","2017-10-27T16:00:00Z",2017,10,27,16,164,"UG/M3","1 Hr","Valid","Unhealthy"
"24737","Hanoi","PM2.5 - Principal","2017-10-27T17:00:00Z",2017,10,27,17,161,"UG/M3","1 Hr","Valid","Unhealthy"
"24738","Hanoi","PM2.5 - Principal","2017-10-27T18:00:00Z",2017,10,27,18,163,"UG/M3","1 Hr","Valid","Unhealthy"
"24739","Hanoi","PM2.5 - Principal","2017-10-27T19:00:00Z",2017,10,27,19,169,"UG/M3","1 Hr","Valid","Unhealthy"
"24740","Hanoi","PM2.5 - Principal","2017-10-27T20:00:00Z",2017,10,27,20,178,"UG/M3","1 Hr","Valid","Unhealthy"
"24741","Hanoi","PM2.5 - Principal","2017-10-27T21:00:00Z",2017,10,27,21,187,"UG/M3","1 Hr","Valid","Unhealthy"
"24742","Hanoi","PM2.5 - Principal","2017-10-27T22:00:00Z",2017,10,27,22,193,"UG/M3","1 Hr","Valid","Unhealthy"
"24743","Hanoi","PM2.5 - Principal","2017-10-27T23:00:00Z",2017,10,27,23,192,"UG/M3","1 Hr","Valid","Unhealthy"
"24744","Hanoi","PM2.5 - Principal","2017-10-28T00:00:00Z",2017,10,28,0,194,"UG/M3","1 Hr","Valid","Unhealthy"
"24745","Hanoi","PM2.5 - Principal","2017-10-28T01:00:00Z",2017,10,28,1,216,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24746","Hanoi","PM2.5 - Principal","2017-10-28T02:00:00Z",2017,10,28,2,227,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24747","Hanoi","PM2.5 - Principal","2017-10-28T03:00:00Z",2017,10,28,3,217,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24748","Hanoi","PM2.5 - Principal","2017-10-28T04:00:00Z",2017,10,28,4,198,"UG/M3","1 Hr","Valid","Unhealthy"
"24749","Hanoi","PM2.5 - Principal","2017-10-28T05:00:00Z",2017,10,28,5,193,"UG/M3","1 Hr","Valid","Unhealthy"
"24750","Hanoi","PM2.5 - Principal","2017-10-28T06:00:00Z",2017,10,28,6,193,"UG/M3","1 Hr","Valid","Unhealthy"
"24751","Hanoi","PM2.5 - Principal","2017-10-28T07:00:00Z",2017,10,28,7,195,"UG/M3","1 Hr","Valid","Unhealthy"
"24752","Hanoi","PM2.5 - Principal","2017-10-28T08:00:00Z",2017,10,28,8,189,"UG/M3","1 Hr","Valid","Unhealthy"
"24753","Hanoi","PM2.5 - Principal","2017-10-28T09:00:00Z",2017,10,28,9,187,"UG/M3","1 Hr","Valid","Unhealthy"
"24754","Hanoi","PM2.5 - Principal","2017-10-28T10:00:00Z",2017,10,28,10,186,"UG/M3","1 Hr","Valid","Unhealthy"
"24755","Hanoi","PM2.5 - Principal","2017-10-28T11:00:00Z",2017,10,28,11,187,"UG/M3","1 Hr","Valid","Unhealthy"
"24756","Hanoi","PM2.5 - Principal","2017-10-28T12:00:00Z",2017,10,28,12,187,"UG/M3","1 Hr","Valid","Unhealthy"
"24757","Hanoi","PM2.5 - Principal","2017-10-28T13:00:00Z",2017,10,28,13,180,"UG/M3","1 Hr","Valid","Unhealthy"
"24758","Hanoi","PM2.5 - Principal","2017-10-28T14:00:00Z",2017,10,28,14,173,"UG/M3","1 Hr","Valid","Unhealthy"
"24759","Hanoi","PM2.5 - Principal","2017-10-28T15:00:00Z",2017,10,28,15,164,"UG/M3","1 Hr","Valid","Unhealthy"
"24760","Hanoi","PM2.5 - Principal","2017-10-28T16:00:00Z",2017,10,28,16,162,"UG/M3","1 Hr","Valid","Unhealthy"
"24761","Hanoi","PM2.5 - Principal","2017-10-28T17:00:00Z",2017,10,28,17,159,"UG/M3","1 Hr","Valid","Unhealthy"
"24762","Hanoi","PM2.5 - Principal","2017-10-28T18:00:00Z",2017,10,28,18,162,"UG/M3","1 Hr","Valid","Unhealthy"
"24763","Hanoi","PM2.5 - Principal","2017-10-28T19:00:00Z",2017,10,28,19,169,"UG/M3","1 Hr","Valid","Unhealthy"
"24764","Hanoi","PM2.5 - Principal","2017-10-28T20:00:00Z",2017,10,28,20,177,"UG/M3","1 Hr","Valid","Unhealthy"
"24765","Hanoi","PM2.5 - Principal","2017-10-28T21:00:00Z",2017,10,28,21,180,"UG/M3","1 Hr","Valid","Unhealthy"
"24766","Hanoi","PM2.5 - Principal","2017-10-28T22:00:00Z",2017,10,28,22,187,"UG/M3","1 Hr","Valid","Unhealthy"
"24767","Hanoi","PM2.5 - Principal","2017-10-28T23:00:00Z",2017,10,28,23,187,"UG/M3","1 Hr","Valid","Unhealthy"
"24768","Hanoi","PM2.5 - Principal","2017-10-29T00:00:00Z",2017,10,29,0,186,"UG/M3","1 Hr","Valid","Unhealthy"
"24769","Hanoi","PM2.5 - Principal","2017-10-29T01:00:00Z",2017,10,29,1,185,"UG/M3","1 Hr","Valid","Unhealthy"
"24770","Hanoi","PM2.5 - Principal","2017-10-29T02:00:00Z",2017,10,29,2,180,"UG/M3","1 Hr","Valid","Unhealthy"
"24771","Hanoi","PM2.5 - Principal","2017-10-29T03:00:00Z",2017,10,29,3,180,"UG/M3","1 Hr","Valid","Unhealthy"
"24772","Hanoi","PM2.5 - Principal","2017-10-29T04:00:00Z",2017,10,29,4,181,"UG/M3","1 Hr","Valid","Unhealthy"
"24773","Hanoi","PM2.5 - Principal","2017-10-29T05:00:00Z",2017,10,29,5,200,"UG/M3","1 Hr","Valid","Unhealthy"
"24774","Hanoi","PM2.5 - Principal","2017-10-29T06:00:00Z",2017,10,29,6,233,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24775","Hanoi","PM2.5 - Principal","2017-10-29T07:00:00Z",2017,10,29,7,229,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24776","Hanoi","PM2.5 - Principal","2017-10-29T08:00:00Z",2017,10,29,8,214,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24777","Hanoi","PM2.5 - Principal","2017-10-29T09:00:00Z",2017,10,29,9,198,"UG/M3","1 Hr","Valid","Unhealthy"
"24778","Hanoi","PM2.5 - Principal","2017-10-29T10:00:00Z",2017,10,29,10,183,"UG/M3","1 Hr","Valid","Unhealthy"
"24779","Hanoi","PM2.5 - Principal","2017-10-29T11:00:00Z",2017,10,29,11,169,"UG/M3","1 Hr","Valid","Unhealthy"
"24780","Hanoi","PM2.5 - Principal","2017-10-29T12:00:00Z",2017,10,29,12,159,"UG/M3","1 Hr","Valid","Unhealthy"
"24781","Hanoi","PM2.5 - Principal","2017-10-29T13:00:00Z",2017,10,29,13,153,"UG/M3","1 Hr","Valid","Unhealthy"
"24782","Hanoi","PM2.5 - Principal","2017-10-29T14:00:00Z",2017,10,29,14,142,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24783","Hanoi","PM2.5 - Principal","2017-10-29T15:00:00Z",2017,10,29,15,133,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24784","Hanoi","PM2.5 - Principal","2017-10-29T16:00:00Z",2017,10,29,16,125,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24785","Hanoi","PM2.5 - Principal","2017-10-29T17:00:00Z",2017,10,29,17,120,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24786","Hanoi","PM2.5 - Principal","2017-10-29T18:00:00Z",2017,10,29,18,122,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24787","Hanoi","PM2.5 - Principal","2017-10-29T19:00:00Z",2017,10,29,19,137,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24788","Hanoi","PM2.5 - Principal","2017-10-29T20:00:00Z",2017,10,29,20,158,"UG/M3","1 Hr","Valid","Unhealthy"
"24789","Hanoi","PM2.5 - Principal","2017-10-29T21:00:00Z",2017,10,29,21,163,"UG/M3","1 Hr","Valid","Unhealthy"
"24790","Hanoi","PM2.5 - Principal","2017-10-29T22:00:00Z",2017,10,29,22,161,"UG/M3","1 Hr","Valid","Unhealthy"
"24791","Hanoi","PM2.5 - Principal","2017-10-29T23:00:00Z",2017,10,29,23,158,"UG/M3","1 Hr","Valid","Unhealthy"
"24792","Hanoi","PM2.5 - Principal","2017-10-30T00:00:00Z",2017,10,30,0,163,"UG/M3","1 Hr","Valid","Unhealthy"
"24793","Hanoi","PM2.5 - Principal","2017-10-30T01:00:00Z",2017,10,30,1,171,"UG/M3","1 Hr","Valid","Unhealthy"
"24794","Hanoi","PM2.5 - Principal","2017-10-30T02:00:00Z",2017,10,30,2,166,"UG/M3","1 Hr","Valid","Unhealthy"
"24795","Hanoi","PM2.5 - Principal","2017-10-30T03:00:00Z",2017,10,30,3,161,"UG/M3","1 Hr","Valid","Unhealthy"
"24796","Hanoi","PM2.5 - Principal","2017-10-30T04:00:00Z",2017,10,30,4,160,"UG/M3","1 Hr","Valid","Unhealthy"
"24797","Hanoi","PM2.5 - Principal","2017-10-30T05:00:00Z",2017,10,30,5,164,"UG/M3","1 Hr","Valid","Unhealthy"
"24798","Hanoi","PM2.5 - Principal","2017-10-30T06:00:00Z",2017,10,30,6,159,"UG/M3","1 Hr","Valid","Unhealthy"
"24799","Hanoi","PM2.5 - Principal","2017-10-30T07:00:00Z",2017,10,30,7,157,"UG/M3","1 Hr","Valid","Unhealthy"
"24800","Hanoi","PM2.5 - Principal","2017-10-30T08:00:00Z",2017,10,30,8,157,"UG/M3","1 Hr","Valid","Unhealthy"
"24801","Hanoi","PM2.5 - Principal","2017-10-30T09:00:00Z",2017,10,30,9,154,"UG/M3","1 Hr","Valid","Unhealthy"
"24802","Hanoi","PM2.5 - Principal","2017-10-30T10:00:00Z",2017,10,30,10,149,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24803","Hanoi","PM2.5 - Principal","2017-10-30T11:00:00Z",2017,10,30,11,146,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24804","Hanoi","PM2.5 - Principal","2017-10-30T12:00:00Z",2017,10,30,12,140,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24805","Hanoi","PM2.5 - Principal","2017-10-30T13:00:00Z",2017,10,30,13,131,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24806","Hanoi","PM2.5 - Principal","2017-10-30T14:00:00Z",2017,10,30,14,129,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24807","Hanoi","PM2.5 - Principal","2017-10-30T15:00:00Z",2017,10,30,15,122,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24808","Hanoi","PM2.5 - Principal","2017-10-30T16:00:00Z",2017,10,30,16,123,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24809","Hanoi","PM2.5 - Principal","2017-10-30T17:00:00Z",2017,10,30,17,119,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24810","Hanoi","PM2.5 - Principal","2017-10-30T18:00:00Z",2017,10,30,18,122,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24811","Hanoi","PM2.5 - Principal","2017-10-30T19:00:00Z",2017,10,30,19,139,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24812","Hanoi","PM2.5 - Principal","2017-10-30T20:00:00Z",2017,10,30,20,151,"UG/M3","1 Hr","Valid","Unhealthy"
"24813","Hanoi","PM2.5 - Principal","2017-10-30T21:00:00Z",2017,10,30,21,162,"UG/M3","1 Hr","Valid","Unhealthy"
"24814","Hanoi","PM2.5 - Principal","2017-10-30T22:00:00Z",2017,10,30,22,171,"UG/M3","1 Hr","Valid","Unhealthy"
"24815","Hanoi","PM2.5 - Principal","2017-10-30T23:00:00Z",2017,10,30,23,173,"UG/M3","1 Hr","Valid","Unhealthy"
"24816","Hanoi","PM2.5 - Principal","2017-10-31T00:00:00Z",2017,10,31,0,172,"UG/M3","1 Hr","Valid","Unhealthy"
"24817","Hanoi","PM2.5 - Principal","2017-10-31T01:00:00Z",2017,10,31,1,171,"UG/M3","1 Hr","Valid","Unhealthy"
"24818","Hanoi","PM2.5 - Principal","2017-10-31T02:00:00Z",2017,10,31,2,169,"UG/M3","1 Hr","Valid","Unhealthy"
"24819","Hanoi","PM2.5 - Principal","2017-10-31T03:00:00Z",2017,10,31,3,168,"UG/M3","1 Hr","Valid","Unhealthy"
"24820","Hanoi","PM2.5 - Principal","2017-10-31T04:00:00Z",2017,10,31,4,161,"UG/M3","1 Hr","Valid","Unhealthy"
"24821","Hanoi","PM2.5 - Principal","2017-10-31T05:00:00Z",2017,10,31,5,161,"UG/M3","1 Hr","Valid","Unhealthy"
"24822","Hanoi","PM2.5 - Principal","2017-10-31T06:00:00Z",2017,10,31,6,154,"UG/M3","1 Hr","Valid","Unhealthy"
"24823","Hanoi","PM2.5 - Principal","2017-10-31T07:00:00Z",2017,10,31,7,160,"UG/M3","1 Hr","Valid","Unhealthy"
"24824","Hanoi","PM2.5 - Principal","2017-10-31T08:00:00Z",2017,10,31,8,160,"UG/M3","1 Hr","Valid","Unhealthy"
"24825","Hanoi","PM2.5 - Principal","2017-10-31T09:00:00Z",2017,10,31,9,161,"UG/M3","1 Hr","Valid","Unhealthy"
"24826","Hanoi","PM2.5 - Principal","2017-10-31T10:00:00Z",2017,10,31,10,161,"UG/M3","1 Hr","Valid","Unhealthy"
"24827","Hanoi","PM2.5 - Principal","2017-10-31T11:00:00Z",2017,10,31,11,160,"UG/M3","1 Hr","Valid","Unhealthy"
"24828","Hanoi","PM2.5 - Principal","2017-10-31T12:00:00Z",2017,10,31,12,156,"UG/M3","1 Hr","Valid","Unhealthy"
"24829","Hanoi","PM2.5 - Principal","2017-10-31T13:00:00Z",2017,10,31,13,153,"UG/M3","1 Hr","Valid","Unhealthy"
"24830","Hanoi","PM2.5 - Principal","2017-10-31T14:00:00Z",2017,10,31,14,152,"UG/M3","1 Hr","Valid","Unhealthy"
"24831","Hanoi","PM2.5 - Principal","2017-10-31T15:00:00Z",2017,10,31,15,151,"UG/M3","1 Hr","Valid","Unhealthy"
"24832","Hanoi","PM2.5 - Principal","2017-10-31T16:00:00Z",2017,10,31,16,143,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24833","Hanoi","PM2.5 - Principal","2017-10-31T17:00:00Z",2017,10,31,17,138,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"24834","Hanoi","PM2.5 - Principal","2017-10-31T18:00:00Z",2017,10,31,18,151,"UG/M3","1 Hr","Valid","Unhealthy"
"24835","Hanoi","PM2.5 - Principal","2017-10-31T19:00:00Z",2017,10,31,19,154,"UG/M3","1 Hr","Valid","Unhealthy"
"24836","Hanoi","PM2.5 - Principal","2017-10-31T20:00:00Z",2017,10,31,20,157,"UG/M3","1 Hr","Valid","Unhealthy"
"24837","Hanoi","PM2.5 - Principal","2017-10-31T21:00:00Z",2017,10,31,21,159,"UG/M3","1 Hr","Valid","Unhealthy"
"24838","Hanoi","PM2.5 - Principal","2017-10-31T22:00:00Z",2017,10,31,22,165,"UG/M3","1 Hr","Valid","Unhealthy"
"24839","Hanoi","PM2.5 - Principal","2017-10-31T23:00:00Z",2017,10,31,23,170,"UG/M3","1 Hr","Valid","Unhealthy"
"24840","Hanoi","PM2.5 - Principal","2017-11-01T00:00:00Z",2017,11,1,0,178,"UG/M3","1 Hr","Valid","Unhealthy"
"24841","Hanoi","PM2.5 - Principal","2017-11-01T01:00:00Z",2017,11,1,1,186,"UG/M3","1 Hr","Valid","Unhealthy"
"24842","Hanoi","PM2.5 - Principal","2017-11-01T02:00:00Z",2017,11,1,2,185,"UG/M3","1 Hr","Valid","Unhealthy"
"24843","Hanoi","PM2.5 - Principal","2017-11-01T03:00:00Z",2017,11,1,3,186,"UG/M3","1 Hr","Valid","Unhealthy"
"24844","Hanoi","PM2.5 - Principal","2017-11-01T04:00:00Z",2017,11,1,4,190,"UG/M3","1 Hr","Valid","Unhealthy"
"24845","Hanoi","PM2.5 - Principal","2017-11-01T05:00:00Z",2017,11,1,5,188,"UG/M3","1 Hr","Valid","Unhealthy"
"24846","Hanoi","PM2.5 - Principal","2017-11-01T06:00:00Z",2017,11,1,6,183,"UG/M3","1 Hr","Valid","Unhealthy"
"24847","Hanoi","PM2.5 - Principal","2017-11-01T07:00:00Z",2017,11,1,7,176,"UG/M3","1 Hr","Valid","Unhealthy"
"24848","Hanoi","PM2.5 - Principal","2017-11-01T08:00:00Z",2017,11,1,8,172,"UG/M3","1 Hr","Valid","Unhealthy"
"24849","Hanoi","PM2.5 - Principal","2017-11-01T09:00:00Z",2017,11,1,9,174,"UG/M3","1 Hr","Valid","Unhealthy"
"24850","Hanoi","PM2.5 - Principal","2017-11-01T10:00:00Z",2017,11,1,10,175,"UG/M3","1 Hr","Valid","Unhealthy"
"24851","Hanoi","PM2.5 - Principal","2017-11-01T11:00:00Z",2017,11,1,11,174,"UG/M3","1 Hr","Valid","Unhealthy"
"24852","Hanoi","PM2.5 - Principal","2017-11-01T12:00:00Z",2017,11,1,12,169,"UG/M3","1 Hr","Valid","Unhealthy"
"24853","Hanoi","PM2.5 - Principal","2017-11-01T13:00:00Z",2017,11,1,13,164,"UG/M3","1 Hr","Valid","Unhealthy"
"24854","Hanoi","PM2.5 - Principal","2017-11-01T14:00:00Z",2017,11,1,14,160,"UG/M3","1 Hr","Valid","Unhealthy"
"24855","Hanoi","PM2.5 - Principal","2017-11-01T15:00:00Z",2017,11,1,15,156,"UG/M3","1 Hr","Valid","Unhealthy"
"24856","Hanoi","PM2.5 - Principal","2017-11-01T16:00:00Z",2017,11,1,16,153,"UG/M3","1 Hr","Valid","Unhealthy"
"24857","Hanoi","PM2.5 - Principal","2017-11-01T17:00:00Z",2017,11,1,17,153,"UG/M3","1 Hr","Valid","Unhealthy"
"24858","Hanoi","PM2.5 - Principal","2017-11-01T18:00:00Z",2017,11,1,18,155,"UG/M3","1 Hr","Valid","Unhealthy"
"24859","Hanoi","PM2.5 - Principal","2017-11-01T19:00:00Z",2017,11,1,19,158,"UG/M3","1 Hr","Valid","Unhealthy"
"24860","Hanoi","PM2.5 - Principal","2017-11-01T20:00:00Z",2017,11,1,20,165,"UG/M3","1 Hr","Valid","Unhealthy"
"24861","Hanoi","PM2.5 - Principal","2017-11-01T21:00:00Z",2017,11,1,21,181,"UG/M3","1 Hr","Valid","Unhealthy"
"24862","Hanoi","PM2.5 - Principal","2017-11-01T22:00:00Z",2017,11,1,22,186,"UG/M3","1 Hr","Valid","Unhealthy"
"24863","Hanoi","PM2.5 - Principal","2017-11-01T23:00:00Z",2017,11,1,23,183,"UG/M3","1 Hr","Valid","Unhealthy"
"24864","Hanoi","PM2.5 - Principal","2017-11-02T00:00:00Z",2017,11,2,0,183,"UG/M3","1 Hr","Valid","Unhealthy"
"24865","Hanoi","PM2.5 - Principal","2017-11-02T01:00:00Z",2017,11,2,1,193,"UG/M3","1 Hr","Valid","Unhealthy"
"24866","Hanoi","PM2.5 - Principal","2017-11-02T02:00:00Z",2017,11,2,2,197,"UG/M3","1 Hr","Valid","Unhealthy"
"24867","Hanoi","PM2.5 - Principal","2017-11-02T03:00:00Z",2017,11,2,3,207,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24868","Hanoi","PM2.5 - Principal","2017-11-02T04:00:00Z",2017,11,2,4,265,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24869","Hanoi","PM2.5 - Principal","2017-11-02T05:00:00Z",2017,11,2,5,272,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24870","Hanoi","PM2.5 - Principal","2017-11-02T06:00:00Z",2017,11,2,6,253,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24871","Hanoi","PM2.5 - Principal","2017-11-02T07:00:00Z",2017,11,2,7,224,"UG/M3","1 Hr","Valid","Very Unhealthy"
"24872","Hanoi","PM2.5 - Principal","2017-11-02T08:00:00Z",2017,11,2,8,194,"UG/M3","1 Hr","Valid","Unhealthy"
"24873","Hanoi","PM2.5 - Principal","2017-11-02T09:00:00Z",2017,11,2,9,188,"UG/M3","1 Hr","Valid","Unhealthy"
"24874","Hanoi","PM2.5 - Principal","2017-11-02T10:00:00Z",2017,11,2,10,185,"UG/M3","1 Hr","Valid","Unhealthy"
"24875","Hanoi","PM2.5 - Principal","2017-11-02T11:00:00Z",2017,11,2,11,182,"UG/M3","1 Hr","Valid","Unhealthy"
"24876","Hanoi","PM2.5 - Principal","2017-11-02T12:00:00Z",2017,11,2,12,178,"UG/M3","1 Hr","Valid","Unhealthy"
"24877","Hanoi","PM2.5 - Principal","2017-11-02T13:00:00Z",2017,11,2,13,172,"UG/M3","1 Hr","Valid","Unhealthy"
"24878","Hanoi","PM2.5 - Principal","2017-11-02T14:00:00Z",2017,11,2,14,168,"UG/M3","1 Hr","Valid","Unhealthy"
"24879","Hanoi","PM2.5 - Principal","2017-11-02T15:00:00Z",2017,11,2,15,163,"UG/M3","1 Hr","Valid","Unhealthy"
"24880","Hanoi","PM2.5 - Principal","2017-11-02T16:00:00Z",2017,11,2,16,158,"UG/M3","1 Hr","Valid","Unhealthy"
"24881","Hanoi","PM2.5 - Principal","2017-11-02T17:00:00Z",2017,11,2,17,155,"UG/M3","1 Hr","Valid","Unhealthy"
"24882","Hanoi","PM2.5 - Principal","2017-11-02T18:00:00Z",2017,11,2,18,154,"UG/M3","1 Hr","Valid","Unhealthy"
